,Unnamed: 0,app,size,price,rating_count,rating_count_ver,rating,rating_ver,content,category,free,less or equal $2,$2-$5,greater than $5
4404,4404,Batman Unlimited: Gotham City’s Most Wanted,2.6476039736768398,3.99,15,0,3.5,0.0,4+,Books & Reference,0,0,1,0
326,326,FINAL FANTASY,2.0601083105022324,7.99,6091,75,4.0,3.5,9+,Games,0,0,0,1
657,657,Carnivores: Ice Age Pro,2.29820005278364,2.99,13258,62,4.5,4.0,12+,Games,0,0,1,0
2559,2559,Star Wars™: Commander,2.272319763873952,0.0,253448,315,4.5,4.5,9+,Games,1,0,0,0
5772,5772,Coin Dozer: Casino,2.180275012784284,0.0,2024,340,5.0,5.0,12+,Games,1,0,0,0
4427,4427,The Cooking Game- With Cute iMessage Food Stickers,1.9920451444588827,0.0,340,30,4.5,4.5,4+,Games,1,0,0,0
7093,7093,Jurassic VR for Google Cardboard,2.1187738057447563,1.99,7,3,1.5,1.5,4+,Games,0,1,0,0
4821,4821,ScaryStory in Japan 怖い話し無料,1.5529479235853896,0.0,0,0,0.0,0.0,12+,Books & Reference,1,0,0,0
937,937,Top Eleven 2017 - Be a Soccer Manager,2.159612304583338,0.0,14104,61,4.5,4.5,4+,Games,1,0,0,0
5267,5267,State Council - Official Chinese government app,1.7793727936407195,0.0,25,2,4.0,3.0,4+,News,1,0,0,0
2465,2465,Autumn Dynasty Warlords,2.380397586443142,6.99,572,222,4.5,4.5,9+,Games,0,0,0,1
6224,6224,激おこ!! はじめしゃちょー　なんなんですか!?,2.3256428954703092,0.0,1,1,5.0,5.0,9+,Games,1,0,0,0
1351,1351,"Disney Junior – Watch Full Episodes, Movies & TV",2.0565466011489932,0.0,8077,29,3.0,2.0,4+,Entertainment,1,0,0,0
4489,4489,Candy Crush Jelly Saga,2.293072928504044,0.0,32395,469,4.0,4.5,4+,Games,1,0,0,0
2811,2811,EOPAN,1.5357876437426183,0.0,0,0,0.0,0.0,4+,Photo & Video,1,0,0,0
3649,3649,Take Off - The Flight Simulator,3.1482681686319736,0.99,244,19,4.0,4.5,4+,Games,0,1,0,0
5356,5356,Cops - On Patrol,2.7320180130218974,0.0,151,96,3.5,4.5,4+,Games,1,0,0,0
5093,5093,"Hello, Mr.Rich",2.1683088750919035,0.0,138,4,4.5,3.5,4+,Games,1,0,0,0
3763,3763,Face Paint Party - Kids Coloring Fun,1.9542087296659463,0.0,38,38,4.0,4.0,4+,Games,1,0,0,0
4084,4084,Attack Heroes,2.961541635585944,0.99,12,0,5.0,0.0,9+,Games,0,1,0,0
3575,3575,CloudPets Gold,2.4681995860726125,4.99,329,2,2.5,5.0,4+,Entertainment,0,0,1,0
3350,3350,Century City,1.9233321123942464,0.0,20147,381,4.5,4.5,12+,Games,1,0,0,0
6574,6574,Soda Coin Party: Free Casino Pusher,2.411779591163617,0.0,159,159,4.5,4.5,12+,Games,1,0,0,0
718,718,MTV,2.05609646409266,0.0,5987,97,2.5,2.0,12+,Entertainment,1,0,0,0
4975,4975,Asana Rebel - Yoga Inspired Fitness,2.110195636569154,0.0,2459,27,4.5,4.5,4+,Health & Fitness,1,0,0,0
6237,6237,アキラメロン【メロンを受け止める、チョイムズゲー】,2.1308803137936514,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
6917,6917,疯狂百宝箱,1.2594505237164995,0.0,0,0,0.0,0.0,17+,Lifestyle,1,0,0,0
3844,3844,キスまでにしたい10のこと ~ 無料 胸きゅん恋愛小説 放置げーむ ~,1.711596355290069,0.0,0,0,0.0,0.0,12+,Books & Reference,1,0,0,0
2644,2644,Timberman,1.8618986592135667,0.0,35587,118,4.5,4.5,4+,Games,1,0,0,0
6122,6122,Crap! I'm Broke: Out of Pocket,1.666152795061145,1.99,30,7,3.5,4.5,12+,Games,0,1,0,0
4079,4079,Tangled Up! - Valentine Special,2.2823569695977137,0.0,16,1,4.0,5.0,4+,Games,1,0,0,0
907,907,QQ HD,2.0727974767137116,0.0,5058,0,3.5,0.0,4+,Social Networking,1,0,0,0
6173,6173,Face Effects & Filters,1.1215926694384069,0.0,97,7,3.0,2.5,4+,Entertainment,1,0,0,0
511,511,赶集网-工作生活啥都有！,2.025776778404457,0.0,317,0,4.0,0.0,17+,Lifestyle,1,0,0,0
6560,6560,City Maps for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),1.9548404588992876,0.0,8535,8535,4.0,4.0,4+,Books & Reference,1,0,0,0
4670,4670,MATCH ON LINE chat,0.9760288400911259,0.0,0,0,0.0,0.0,17+,Social Networking,1,0,0,0
5090,5090,Bushido Bear,2.453507920197185,0.0,2088,299,4.5,5.0,9+,Games,1,0,0,0
4323,4323,Talking Tom Jetski,2.0266231374304837,0.0,2853,220,4.0,4.0,4+,Games,1,0,0,0
4301,4301,"BusyCal - Calendar, Reminders & To Dos",1.5140028827542698,4.99,139,1,3.5,4.0,4+,Productivity,0,0,1,0
4271,4271,Tap Tap Dash,1.8384460799375169,0.0,11748,1113,4.5,4.5,4+,Games,1,0,0,0
95,95,Tozzle - Toddler's favorite puzzle,2.2258053348716302,2.99,2562,10,4.0,4.5,4+,Games,0,0,1,0
3251,3251,City Police Car Driver Simulator – Drive Cops Auto,2.32765109073492,0.0,1238,36,4.0,4.0,17+,Games,1,0,0,0
3530,3530,Myth Kingdom:Wrath of Gauss,2.5062600807804785,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
1632,1632,aerofly FS - Flight Simulator,3.35245324045186,3.99,1033,211,4.5,4.5,4+,Games,0,0,1,0
577,577,Gravity Guy,1.3536662329829023,0.99,35161,1316,4.5,4.0,9+,Games,0,1,0,0
4775,4775,PrestoBand Guitar and Piano,1.7769190028420465,6.99,0,0,0.0,0.0,4+,Entertainment,0,0,0,1
30,30,LinkedIn,2.4375032298533097,0.0,71856,62,3.5,4.5,4+,Social Networking,1,0,0,0
7129,7129,VanDammemoji by Jean-Claude Van Damme,1.2346185058606343,0.99,18,0,4.5,0.0,12+,Entertainment,0,1,0,0
756,756,iFunny :),1.823474229170301,0.0,98344,877,3.5,4.5,17+,Entertainment,1,0,0,0
339,339,Tabs & Chords by Ultimate Guitar - learn and play,2.0130437816893303,2.99,35045,250,4.5,4.5,4+,Entertainment,0,0,1,0
4891,4891,Super Smash the Office - Endless Destruction!,1.9465947138205437,0.0,151,62,4.0,4.0,12+,Games,1,0,0,0
462,462,Ringtones for iPhone & Ringtone Maker,2.0385009430766745,0.0,25403,1598,4.5,4.5,12+,Entertainment,1,0,0,0
5903,5903,Slip Away,2.331390850699339,0.0,1102,18,4.0,3.0,4+,Games,1,0,0,0
6978,6978,Solitaire One,1.6805530594945353,0.0,1740,158,4.5,4.5,4+,Games,1,0,0,0
572,572,Hotel Dash Deluxe,1.699716349172174,0.99,36190,221,4.5,4.0,4+,Games,0,1,0,0
4870,4870,Télécommande pour SFR TV,1.0698530211136246,0.99,0,0,0.0,0.0,4+,Entertainment,0,1,0,0
5801,5801,Raccoon Pizza Rush,2.4043803775822328,0.0,69,69,4.5,4.5,9+,Games,1,0,0,0
2005,2005,Charades!™,1.649870093702406,0.0,18072,129,4.5,4.0,4+,Games,1,0,0,0
932,932,腾讯视频-欢乐颂2全网首播,2.0505266876841888,0.0,613,9,4.0,4.5,17+,Entertainment,1,0,0,0
4853,4853,Adventure Cube,2.157393296661806,0.0,215,215,4.0,4.0,4+,Games,1,0,0,0
3409,3409,Spring Cleaning 2,-0.1180450286603995,0.99,15,5,4.5,3.0,4+,Productivity,0,1,0,0
2919,2919,Banner Saga,3.3076160406448047,9.99,1276,19,4.5,4.0,12+,Games,0,0,0,1
5728,5728,"SwapperFace - Face Swap Free, Live Mask Effects",2.0716942631841158,0.0,2,2,4.5,4.5,9+,Photo & Video,1,0,0,0
2441,2441,Tricks for iPhone (Pro),1.3578014905028681,1.99,0,0,0.0,0.0,4+,Utilities,0,1,0,0
4497,4497,Ball Maze!,2.1803524294305987,0.0,110,27,3.0,3.5,4+,Games,1,0,0,0
1874,1874,Bloons TD Battles,2.0303811030915093,0.0,67861,173,4.5,4.5,9+,Games,1,0,0,0
5818,5818,魔灵觉醒（王者归来）- 3D新职业魔剑士降临,2.559359524162761,0.0,0,0,0.0,0.0,9+,Games,1,0,0,0
358,358,Netflix,2.096965599144303,0.0,308844,139,3.5,3.0,4+,Entertainment,1,0,0,0
1422,1422,Space Agency,1.5436459532332465,1.99,1565,1,4.5,5.0,4+,Games,0,1,0,0
1185,1185,LEGO Harry Potter: Years 5-7,2.6899726711277494,4.99,5435,3205,4.0,4.0,9+,Games,0,0,1,0
179,179,McDo France,1.5682134615970804,0.0,22,0,3.5,0.0,4+,Food & Drink,1,0,0,0
1493,1493,Candy Crush Saga,2.3480067919235843,0.0,961794,2453,4.5,4.5,4+,Games,1,0,0,0
822,822,Timenote,0.6857417386022636,0.99,11,5,4.5,5.0,4+,Business,0,1,0,0
4021,4021,Viva™ Slots Las Vegas Classic Casino Games,2.223835871115466,0.0,58738,2560,4.5,5.0,12+,Games,1,0,0,0
3067,3067,MONOPOLY Bingo!,2.4033281775793713,0.0,21025,24,4.5,2.5,12+,Games,1,0,0,0
1011,1011,QQ邮箱,2.0423549624228765,0.0,281,1,3.5,1.0,4+,Utilities,1,0,0,0
4201,4201,Discovery VR,1.0405627850813117,0.0,125,2,3.0,1.0,4+,Entertainment,1,0,0,0
3264,3264,You Stupid,1.3900691863016366,0.0,2018,106,4.0,3.0,4+,Games,1,0,0,0
639,639,SecurityCam for iPhone,1.019905199804614,0.99,6,1,1.0,1.0,4+,Photo & Video,0,1,0,0
1562,1562,51信用卡管家Pro,1.8385468677035535,0.99,23,0,3.5,0.0,4+,Finance,0,1,0,0
3344,3344,Chrome Death,1.9132679932462717,0.0,234,17,3.5,4.5,9+,Games,1,0,0,0
4995,4995,Emily Wants To Play,3.101639517770676,2.99,81,81,3.5,3.5,12+,Games,0,0,1,0
4463,4463,Geometry Dash Meltdown,1.7438702206278645,0.0,117470,117470,4.5,4.5,4+,Games,1,0,0,0
2036,2036,"Morning — Weather, To-Do, News, and more",1.188450356186585,0.99,294,6,3.5,3.0,12+,Productivity,0,1,0,0
2215,2215,ZaZa Remote-Universal Remote Control,1.8896713958954023,0.0,83,2,3.0,5.0,4+,Utilities,1,0,0,0
2195,2195,Jet Car Stunts 2,1.7115119771118545,0.0,1862,9,3.5,4.5,4+,Games,1,0,0,0
513,513,Bookshelf,2.027129346276297,0.0,2064,2,2.5,4.0,4+,Education,1,0,0,0
5908,5908,Perfect Fit,1.4357806817725955,0.0,53,10,3.0,4.0,4+,Games,1,0,0,0
4388,4388,Weather Gods,2.4027427095104916,2.99,187,4,4.5,5.0,4+,Weather,0,0,1,0
6753,6753,White Tiles 4: Piano Master (All mini games in 1),1.974502481728051,0.0,3168,145,4.5,4.5,4+,Games,1,0,0,0
1479,1479,LAMP Words For Life,2.7658644273035033,299.99,41,0,4.0,0.0,4+,Education,0,0,0,1
1881,1881,Eurovision Song Contest - The Official App,1.8514234715640645,0.0,68,6,3.0,3.5,12+,Entertainment,1,0,0,0
6715,6715,Slots of Vegas - Play Free Casino slot machines!,2.1193977708313905,0.0,6,4,2.5,3.5,17+,Games,1,0,0,0
4072,4072,Dust: An Elysian Tail,2.990263357364912,5.99,884,446,4.5,5.0,9+,Games,0,0,0,1
5985,5985,無料ゲーム タッチザナンバー（Touch the numbers）計算の脳トレでパズル！,1.2694662433756858,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
6738,6738,Super Mario Run,2.288352084379959,0.0,87958,370,2.5,4.0,4+,Games,1,0,0,0
2250,2250,Sunday Lawn Seasons,1.1835260730217216,0.99,1420,173,4.5,4.5,4+,Games,0,1,0,0
1167,1167,VS. Racing 2,1.7678902047862215,0.0,20805,2995,4.5,4.5,4+,Games,1,0,0,0
6876,6876,Table Speed,1.428102382783436,2.99,0,0,0.0,0.0,4+,Games,0,0,1,0
481,481,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",0.5393270635393751,0.99,8946,1776,4.5,4.5,4+,Entertainment,0,1,0,0
3948,3948,My Singing Monsters: Dawn of Fire,2.1749722341585676,0.0,7749,336,4.5,4.5,4+,Games,1,0,0,0
1981,1981,"NOAA World Radar – Rain, Hurricanes & Weather",1.7725637291030623,2.99,581,8,4.0,5.0,4+,Weather,0,0,1,0
1675,1675,TimeStamp Photo with GPS Address Location,-0.17263072694617473,1.99,93,15,2.5,2.5,4+,Photo & Video,0,1,0,0
160,160,"Grindr - Gay and same sex guys chat, meet and date",1.9053100621160854,0.0,23201,14,2.5,2.0,17+,Social Networking,1,0,0,0
5345,5345,烈焰王座-称霸魔法帝国的策略游戏,1.8699412699500475,0.0,0,0,0.0,0.0,9+,Games,1,0,0,0
4067,4067,League of Stickmen VIP Edition,2.2839318547941834,1.99,391,15,4.5,4.5,9+,Games,0,1,0,0
1277,1277,"Depop - Buy, Sell and Share",1.9331024276217443,0.0,2478,109,4.5,4.0,12+,Shopping,1,0,0,0
5170,5170,Hammer Bomb - Creepy Dungeon Mazes!,2.0065815534972975,0.0,1784,294,4.5,4.5,9+,Games,1,0,0,0
4716,4716,零钱夺宝pro-新手99元红包助你1元购,1.5331744607423907,0.0,0,0,0.0,0.0,17+,Shopping,1,0,0,0
2837,2837,Knights of Pen & Paper 2,2.64534955332595,0.0,790,37,4.0,3.0,12+,Games,1,0,0,0
2517,2517,Hairy Face Salon - Messy Shave Makeover,1.8951461893759922,0.0,416,4,2.5,3.0,4+,Games,1,0,0,0
3777,3777,Airmail - Your Mail With You,2.230895759276636,4.99,1575,15,3.5,4.0,4+,Productivity,0,0,1,0
2135,2135,République,3.561934929734321,1.99,7078,102,4.5,3.5,12+,Games,0,1,0,0
5143,5143,Hop Shot,2.110215854179227,0.0,737,197,4.5,4.5,4+,Games,1,0,0,0
776,776,Pocket Academy,2.2854537860684485,4.99,616,12,4.5,4.0,4+,Games,0,0,1,0
6189,6189,Eden: The Game - Build Your Village!,2.1721619919402655,0.0,823,74,4.0,4.5,4+,Games,1,0,0,0
3657,3657,har•mo•ny 3,2.236917480539841,2.99,823,12,4.5,4.0,4+,Games,0,0,1,0
3770,3770,百度钱包-金融信贷和理财投资优选,1.640709952883036,0.0,5,0,2.5,0.0,17+,Lifestyle,1,0,0,0
7139,7139,Valley of Fear Virtual Reality,2.1785856183931673,0.0,46,32,4.0,4.0,12+,Games,1,0,0,0
6904,6904,Miss Peregrine’s Emoji,1.5698652856605673,0.0,54,44,4.5,4.5,4+,Entertainment,1,0,0,0
2795,2795,大富豪 Online,2.2732860758384383,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
6880,6880,古墓仙缘-古装恋爱修仙手游,2.320723576256586,0.99,0,0,0.0,0.0,9+,Games,0,1,0,0
4587,4587,BARRIER X,1.8010124629765436,0.0,650,339,4.5,4.5,4+,Games,1,0,0,0
362,362,ArtStudio for iPad - Draw Sketch and Paint,1.5354207180561734,4.99,8542,543,4.5,5.0,4+,Photo & Video,0,0,1,0
7043,7043,Room Escape Game - Pictures Room Esacpe,1.9468696552248288,0.0,6,2,5.0,5.0,4+,Games,1,0,0,0
3596,3596,Blitz Breaker,1.707314633588708,2.99,39,4,4.0,5.0,4+,Games,0,0,1,0
2616,2616,"8fit - Workouts, meal plans and personal trainer",2.0077051143647804,0.0,8730,1108,5.0,5.0,4+,Health & Fitness,1,0,0,0
2333,2333,スナイパイ72,2.911529397467113,0.99,0,0,0.0,0.0,12+,Games,0,1,0,0
3559,3559,Head Basketball,2.1257186801750523,0.0,18037,924,4.5,4.5,4+,Games,1,0,0,0
5592,5592,小学館 オックスフォード 英語コロケーション辞典,1.8574169343715492,22.99,0,0,0.0,0.0,4+,Books & Reference,0,0,0,1
1087,1087,270toWin,1.870351224855795,0.0,141,5,3.5,4.5,4+,Education,1,0,0,0
5246,5246,Nicki Minaj: The Empire,2.7794529050626213,0.0,5196,357,4.5,4.0,12+,Entertainment,1,0,0,0
2985,2985,GIF Keyboard,1.852431193762441,0.0,5979,591,4.0,4.5,17+,Utilities,1,0,0,0
1545,1545,T-Mobile,1.8166455692299097,0.0,19977,828,4.0,4.5,4+,Productivity,1,0,0,0
5319,5319,Wizard Swipe,1.777013357095503,0.0,226,12,4.5,4.5,4+,Games,1,0,0,0
6657,6657,Mini Games Maps for Minecraft PE - The Best Maps for Minecraft Pocket Edition (MCPE),1.972346344825883,0.0,943,943,4.0,4.0,4+,Entertainment,1,0,0,0
5978,5978,欢乐颂合集—刘涛、蒋欣等主演电视剧同名原著,1.209193195719529,0.99,0,0,0.0,0.0,17+,Books & Reference,0,1,0,0
1292,1292,Dokuro,2.164587787189345,1.99,84,4,4.5,5.0,9+,Games,0,1,0,0
1447,1447,キクタン 【Advanced】 6000 ～聞いて覚える英単語～(アルク),2.0591921968755647,3.99,0,0,0.0,0.0,4+,Education,0,0,1,0
1092,1092,DoubleDown Casino & Slots  – Vegas Slot Machines!,1.659821158055705,0.0,101599,457,4.0,4.0,12+,Games,1,0,0,0
4846,4846,Quidd,2.1879660672766246,0.0,1736,77,4.5,4.5,12+,Entertainment,1,0,0,0
4645,4645,Flip Football - Soccer Manager Strategy Card Game,2.3133672832520387,0.0,31,0,3.5,0.0,4+,Games,1,0,0,0
1234,1234,Bike Race - Top Motorcycle Racing Games,2.079861108316111,0.0,405007,4053,4.5,5.0,4+,Games,1,0,0,0
206,206,Camera Plus: For Macro Photos & Remote Photography,2.0050989673470667,0.99,38533,36,2.5,3.5,4+,Photo & Video,0,1,0,0
5087,5087,コンテンツブロッカー280 / 最高の広告ブロック 280blocker,0.005609445360280386,1.99,0,0,0.0,0.0,4+,Productivity,0,1,0,0
3406,3406,Roll the Ball™ - slide puzzle,2.2401746950192774,0.0,20911,1110,4.5,4.5,4+,Games,1,0,0,0
3905,3905,Sleep Pulse 2 Motion - The Sleep Tracker for Watch,1.1895183861263774,3.99,448,11,2.0,2.0,4+,Health & Fitness,0,0,1,0
2222,2222,Epic! - Unlimited Books for Kids,2.2201473297443934,0.0,6676,122,4.5,4.0,4+,Education,1,0,0,0
5333,5333,Garfield: My BIG FAT Diet,2.468489117707541,0.0,236,10,4.0,4.5,4+,Games,1,0,0,0
3708,3708,Refreshing ! Brain training fit,1.7941951651271726,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
3422,3422,Moji™,1.4495863808375677,0.0,439,89,2.5,3.0,17+,Entertainment,1,0,0,0
6011,6011,Jade Empire™: Special Edition,3.590631098472579,9.99,206,64,4.5,4.5,17+,Games,0,0,0,1
1491,1491,百度地图HD,2.0314488618593836,0.0,771,22,4.5,4.0,4+,Navigation,1,0,0,0
3690,3690,Gun Master 3: Zombie Slayer,2.3442900747243134,0.0,604,527,4.5,4.5,17+,Games,1,0,0,0
2954,2954,Run Sackboy! Run!,2.4336962455685214,0.0,2027,359,4.0,4.0,4+,Games,1,0,0,0
5621,5621,Lewandowski: Football Star,2.528232597663923,0.0,385,2,5.0,5.0,4+,Games,1,0,0,0
6060,6060,Ketchapp Basketball,1.8580436742205295,0.0,5833,1862,4.5,4.5,4+,Games,1,0,0,0
6119,6119,Pokedex for Pokemon Go,1.3050072375095183,0.99,7,0,3.0,0.0,4+,Entertainment,0,1,0,0
724,724,NCAA March Madness Live - Men's College Basketball,2.0533781185595665,0.0,13572,55,3.0,2.5,4+,Sports,1,0,0,0
3363,3363,Fleet Air Travel Guide & Airport Directory,1.7152510288788492,0.0,105,6,3.5,5.0,4+,Travel,1,0,0,0
2317,2317,"Notepad+: Take Notes, Annotate and Write on PDF",1.8024795364967783,14.99,6288,268,4.5,4.5,4+,Productivity,0,0,0,1
4414,4414,caRRage,2.567421641361659,0.0,671,8,4.5,5.0,12+,Games,1,0,0,0
5240,5240,Jewel Mania: Valentine's,2.129345026009786,0.0,135,135,4.0,4.0,4+,Games,1,0,0,0
2185,2185,Pandemic: The Board Game,1.8631681523416885,2.99,1259,415,4.5,4.5,4+,Games,0,0,1,0
6946,6946,Sun - weather forecast powered by Dark Sky,0.6315452278343093,1.99,11,1,3.0,5.0,4+,Weather,0,1,0,0
4025,4025,Fusion Pictures - A Multiplayer Game with 4 Hidden Pics Object & 1 Word Puzzle,1.7622658254095391,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
4753,4753,Round Balls,1.4860477343578256,0.0,2381,437,4.5,4.5,4+,Games,1,0,0,0
3429,3429,Dragon Hills,2.243047975303863,1.99,5508,730,4.5,4.5,9+,Games,0,1,0,0
5640,5640,Teenage Mutant Ninja Turtles: Half-Shell Heroes,2.552929687283842,3.99,20,1,4.0,4.0,4+,Education,0,0,1,0
2378,2378,FlixBus - bus travel in Europe,1.464504450901034,0.0,92,4,4.5,4.5,4+,Travel,1,0,0,0
3108,3108,桃太郎の　はなし　は終わっていない #泣ける昔話ノベルゲーム,1.5984403045613724,0.0,0,0,0.0,0.0,9+,Games,1,0,0,0
4941,4941,四角い頭を丸くする2,1.602721785922646,0.0,0,0,0.0,0.0,4+,Entertainment,1,0,0,0
6387,6387,The Counter Of Death,1.7581773593031667,0.0,719,24,4.5,4.5,12+,Games,1,0,0,0
6655,6655,Infinity Duels,1.833898982709956,0.99,0,0,0.0,0.0,12+,Games,0,1,0,0
6289,6289,Archery King,2.124422705456867,0.0,8905,473,4.5,4.5,4+,Games,1,0,0,0
2457,2457,"Baby Food Fair - Make, Eat, Play - Have Fun!",1.922839594470627,0.0,520,51,3.5,4.0,4+,Games,1,0,0,0
4424,4424,Tap Cats: Idle Warfare,2.405233630501915,0.0,313,1,4.5,5.0,12+,Games,1,0,0,0
5774,5774,Google Duo - simple video calling,1.6484966214646033,0.0,1033,3,4.0,4.5,4+,Social Networking,1,0,0,0
1862,1862,【マイナビバイト大学生版】大学生のバイト探し・アルバイト求人,1.602342191036227,0.0,0,0,0.0,0.0,4+,Lifestyle,1,0,0,0
2925,2925,DRAGON QUEST,1.4334658013722907,2.99,419,16,4.5,5.0,9+,Games,0,0,1,0
3131,3131,MUSYNX,3.10525225648894,0.99,197,14,5.0,5.0,4+,Games,0,1,0,0
7064,7064,胜者为王-多人同时在线PK传奇类手机网游！,2.399010526976497,0.99,0,0,0.0,0.0,9+,Games,0,1,0,0
4091,4091,Fear for Sale: Endless Voyage HD - A Mystery Hidden Object Game (Full),3.283670674218778,6.99,66,66,4.0,4.0,9+,Games,0,0,0,1
5961,5961,Pan Book 7: Han Awakening,2.902162321085279,5.99,7,0,4.5,0.0,4+,Books & Reference,0,0,0,1
4498,4498,Ultimate Briefcase,1.7564307015169371,0.0,343,130,4.0,4.5,9+,Games,1,0,0,0
6074,6074,Night Terrors: The Beginning,2.0959395843227098,0.0,954,307,4.0,4.0,12+,Entertainment,1,0,0,0
336,336,PeakFinder Earth,1.549971370443728,4.99,137,21,4.0,5.0,4+,Travel,0,0,1,0
2594,2594,Super Knock and Run,1.6326597132939136,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
5506,5506,ひとほろぼし,1.6437190936395407,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
239,239,imo video calls and chat,1.3533968433975414,0.0,18841,0,4.0,0.0,4+,Social Networking,1,0,0,0
6030,6030,ASA's Sailing Challenge,2.4419118361376855,3.99,104,74,4.0,4.5,4+,Education,0,0,1,0
3225,3225,デジラアプリ - データ容量のやりくりに,1.2122941666623512,0.0,0,0,0.0,0.0,12+,Utilities,1,0,0,0
2950,2950,Fatal,1.505380636000394,0.0,124,124,4.0,4.0,9+,Games,1,0,0,0
4374,4374,Mahjong Classic Board Game,1.8332937651677963,0.0,10275,240,4.5,4.5,4+,Games,1,0,0,0
128,128,2XL Supercross,2.432534779100388,4.99,6093,3,4.0,5.0,4+,Games,0,0,1,0
5243,5243,Push the Arrow,1.8036209694446994,0.0,62,1,3.0,2.0,4+,Games,1,0,0,0
201,201,Camera+,1.9503015557245986,1.99,32338,261,4.0,4.5,4+,Photo & Video,0,1,0,0
5776,5776,【完全無料】ソク出会える！ひみつフレ探し掲示板,1.1234269350044213,0.0,0,0,0.0,0.0,17+,Social Networking,1,0,0,0
2052,2052,Canon PRINT Inkjet/SELPHY,1.4089349586788018,0.0,689,102,2.5,2.5,4+,Photo & Video,1,0,0,0
1215,1215,"Whisper - Share, Express, Meet",1.9946030680707791,0.0,39819,58,4.0,3.0,17+,Social Networking,1,0,0,0
4246,4246,Ys Chronicles II,2.668646787798657,4.99,34,27,5.0,5.0,9+,Games,0,0,1,0
2823,2823,Trans4motor - Universal Engine Simulator,1.5422900064254077,2.99,19,15,4.0,4.0,4+,Education,0,0,1,0
3926,3926,Lost Frontier,2.203897349679375,2.99,153,49,4.0,4.0,12+,Games,0,0,1,0
1355,1355,东方财富网领先版-财经资讯&股票开户,2.1259007184183485,0.99,0,0,0.0,0.0,4+,Finance,0,1,0,0
4460,4460,Interact Contacts - Do more with your Contacts!,1.4281834063619445,1.99,83,17,4.0,5.0,4+,Productivity,0,1,0,0
1691,1691,Napster - Top Music & Radio,2.266744266234663,0.0,14268,80,4.0,3.5,12+,Entertainment,1,0,0,0
3317,3317,Music Freedom - Unlimited Free MP3 Music Streaming,1.356618541969091,0.0,1246,9,4.0,4.0,12+,Entertainment,1,0,0,0
5316,5316,Off the Record: Liberty Stone - A Mystery Hidden Object Game (Full),2.8938116780952265,6.99,57,57,4.0,4.0,9+,Games,0,0,0,1
1944,1944,Spinrilla - Mixtapes For Free,1.6028301806923153,0.0,15053,1032,4.5,4.0,12+,Entertainment,1,0,0,0
2747,2747,Cookie Monster's Challenge,1.7284349509742547,2.99,62,31,3.5,3.5,4+,Education,0,0,1,0
998,998,Secret Calculator Pro - Hide photos & videos,1.1637277359589047,1.99,2504,644,4.5,5.0,4+,Photo & Video,0,1,0,0
5537,5537,Tap Hero,1.4169565453903425,0.0,1444,182,4.5,4.5,12+,Games,1,0,0,0
1101,1101,Lep's World Free - platformer games,1.78488106958609,0.0,38075,1005,4.5,4.5,4+,Games,1,0,0,0
6938,6938,Little Briar Rose,2.446314992546658,2.99,7,1,3.0,1.0,4+,Games,0,0,1,0
3597,3597,Sofia the First: The Secret Library,2.7856643265043473,3.99,42,11,3.5,4.5,4+,Entertainment,0,0,1,0
3310,3310,3D Maze Level 100,2.0454246935099882,0.0,22,6,4.5,4.5,4+,Games,1,0,0,0
788,788,Bank of America - Mobile Banking for iPad,2.05792462611549,0.0,7569,31,3.5,3.0,4+,Finance,1,0,0,0
967,967,Cronometer,1.2366128281997688,2.99,210,7,3.0,3.5,4+,Health & Fitness,0,0,1,0
1269,1269,上海移动掌上营业厅,1.7916625838495435,0.0,22,0,3.0,0.0,4+,Lifestyle,1,0,0,0
2869,2869,Easy Lock Pro - Lock Screen Wallpaper,1.6176711958314747,2.99,888,156,4.5,3.5,4+,Photo & Video,0,0,1,0
3137,3137,Duet Display,1.4818151306374199,9.99,6165,25,4.5,4.0,4+,Productivity,0,0,0,1
5382,5382,Handbrake Valet,1.8208842300053647,0.0,1187,108,4.0,4.5,4+,Games,1,0,0,0
292,292,Sonic the Hedgehog 2,1.6737855508358148,2.99,9405,1089,4.0,4.5,4+,Games,0,0,1,0
5557,5557,Myths of the World: The Whispering Marsh - A Mystery Hidden Object Game (Full),2.960386098504225,6.99,65,65,4.5,4.5,9+,Games,0,0,0,1
2723,2723,MultiCraft -- Survival Craft Build Sandbox Game,1.8161351998307709,0.0,1102,58,3.5,4.0,4+,Games,1,0,0,0
1205,1205,Fake call from the Easter Bunny,1.1978867684011856,0.0,39,2,2.0,1.0,4+,Entertainment,1,0,0,0
4099,4099,Periodic Table Chemistry,1.5353067815049046,6.99,0,0,0.0,0.0,4+,Education,0,0,0,1
